name,time,pressure1,pressure2,pressure3,pressure4,temperature1,temperature2,temperature3,temperature4,temperature5
test12,2024-03-23T14:00:03.256152428Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:00:03.359284069Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:11.640139165Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:13.36168979Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:21.638636417Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:23.36277804Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:31.638933717Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:33.365327956Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:41.643134533Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:43.36520469Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:51.642153602Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:53.365292535Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:00:58.255434187Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:01:01.642793404Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:03.367615481Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:03.567745018Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:01:11.643824369Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:13.368556226Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:21.646025971Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:23.368426902Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:31.644883625Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:33.369775192Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:41.651359243Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:43.375371327Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:51.647745625Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:53.372035662Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:01:58.542008918Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:02:01.647642415Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:03.377410036Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:03.877281593Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:02:11.649217552Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:13.374175317Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:21.654136539Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:23.374942411Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:31.656436735Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:33.37700942Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:41.653308745Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:43.376791074Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:51.657766385Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:53.377482338Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:02:58.828069014Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:03:01.653289944Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:03.381524333Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:04.189377953Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:03:11.65778162Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:13.382738639Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:21.656808189Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:23.381166558Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:31.658336699Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:33.382923909Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:41.659261353Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:43.382075968Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:51.660928544Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:53.384382777Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:03:59.123952418Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:04:01.661285586Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:03.38442502Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:04.500544586Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:04:11.663833171Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:13.385116991Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:21.667225065Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:23.386781239Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:31.665066653Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:33.390931446Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:41.663803178Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:43.39063519Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:51.670935806Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:53.392494794Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:04:59.401119918Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:05:01.66973113Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:03.39259171Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:04.812870635Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:05:11.671256425Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:13.391907229Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:21.673868116Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:23.396286965Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:31.67132544Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:33.396039828Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:41.667587626Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:43.394471044Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:51.673017787Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:53.400163121Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:05:59.68103729Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:06:01.675042158Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:03.399926416Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:05.123180273Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:06:11.673323088Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:13.398628427Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:21.675063466Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:23.398851106Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:31.680965942Z,NA,0.143942669,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:33.40159887Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:41.676492188Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:43.400947618Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:51.678904201Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:53.403703787Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:06:59.966247266Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:07:01.680772012Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:03.405118627Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:05.435595432Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:07:11.691778066Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:13.401566295Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:21.683314558Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:23.410984664Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:31.684942565Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:33.40513181Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:41.682391154Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:43.404029699Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:51.685861982Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:07:53.406556312Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:00.24290357Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:08:01.684530378Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:03.412476237Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:05.750194156Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:08:11.688386598Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:13.40934258Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:21.694970981Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:23.410730922Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:31.687744182Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:33.411326789Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:41.689309385Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:43.411935175Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:51.700598145Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:08:53.413087845Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:00.525922814Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:09:01.695204038Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:03.413178931Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:06.081706497Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:09:11.692937677Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:13.416682031Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:21.696453459Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:23.416681389Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:31.693821102Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:33.416800715Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:41.693886757Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:43.420164714Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:51.699685392Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:09:53.420239553Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:00.806880603Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:10:01.696126811Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:03.424105207Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:06.376048672Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:10:11.697059141Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:13.421082889Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:21.702106084Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:23.422901842Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:31.703410073Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:33.421777677Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:41.699646332Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:43.42283096Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:51.705075899Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:10:53.426543823Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:01.079360681Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:11:01.703872597Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:03.424814274Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:06.68782249Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:11:11.703654989Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:13.425998208Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:21.704177347Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:23.427493988Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:31.707586368Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:33.427587Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:41.705396521Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:43.428263107Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:51.711428746Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:11:53.430598963Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:01.372186172Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:12:01.711526901Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:03.431019975Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:07.001097099Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:12:11.709289642Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:13.432320641Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:21.710806069Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:23.433312904Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:31.714239224Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:33.435770649Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:41.711832319Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:43.436224906Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:51.716161984Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:12:53.435787746Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:01.664549496Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:13:01.715894701Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:03.436536282Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:07.311739678Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:13:11.717359046Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:13.452114788Z,0.172616467,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:21.716217723Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:23.440661702Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:31.71714693Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:33.439073486Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:41.718273825Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:43.440852298Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:51.715853137Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:13:53.449046748Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:14:01.724703554Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:14:01.953037969Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:14:03.442420252Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:14:07.62345319Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:14:11.721021385Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:14:13.443350685Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:14:21.724752867Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:15:02.246796464Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:15:07.94088803Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:15:13.444228922Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:15:21.724200153Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:16:02.549292672Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:16:08.245940668Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:16:13.449105045Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:16:21.724071053Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:17:02.827347759Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:17:08.556187743Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:17:13.446414196Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:17:21.725925193Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:18:03.121492627Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:18:08.867239255Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:18:13.447837444Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:18:21.726695526Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:19:03.412479575Z,NA,NA,NA,NA,NA,NA,NA,NA,22.25
test12,2024-03-23T14:19:09.179512021Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:19:13.45022607Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:19:21.730107944Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:20:03.70199732Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:20:09.493202514Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:20:13.451497743Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:20:21.728263064Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:21:03.994738242Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:21:09.803900316Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:21:13.450924841Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:21:21.74394309Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:22:04.28603138Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:22:10.111285771Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:22:13.453668501Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:22:21.730484262Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:23:04.5777846Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:23:10.425087074Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:23:13.455149312Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:23:21.732619885Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:24:04.871410379Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:24:10.738423172Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:24:13.451866825Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:24:21.733200222Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:25:05.161919354Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:25:11.052664163Z,NA,NA,NA,NA,22.5,NA,NA,NA,NA
test12,2024-03-23T14:25:13.45450182Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:25:21.732720675Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:26:05.459270981Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:26:11.36764594Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:26:13.454384998Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:26:21.736541312Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:27:05.749573952Z,NA,NA,NA,NA,NA,NA,NA,NA,22.5
test12,2024-03-23T14:27:11.686260639Z,NA,NA,NA,NA,22.75,NA,NA,NA,NA
test12,2024-03-23T14:27:13.453817111Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:27:21.734855911Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:28:06.0391446Z,NA,NA,NA,NA,NA,NA,NA,NA,22.5
test12,2024-03-23T14:28:12.002392204Z,NA,NA,NA,NA,22.75,NA,NA,NA,NA
test12,2024-03-23T14:28:13.454450767Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:28:21.736456013Z,NA,0.122437276,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:29:06.317180577Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:29:12.316003837Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:29:13.458397697Z,0.158279568,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:29:21.738371075Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:30:06.582462812Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:30:12.629937883Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:30:13.455411037Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:30:21.740569951Z,NA,0.136774182,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:31:06.851623116Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
test12,2024-03-23T14:31:12.938763091Z,NA,NA,NA,NA,22.625,NA,NA,NA,NA
test12,2024-03-23T14:31:13.453599537Z,0.165448025,NA,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:31:21.742460512Z,NA,0.115268826,NA,NA,NA,NA,NA,NA,NA
test12,2024-03-23T14:32:07.111948076Z,NA,NA,NA,NA,NA,NA,NA,NA,22.375
